Date,SPY,IWM,TLT,GLD,EEM,DBC
2021-10-14,212.88394165039065,414.8989868164063,168.0,45.62895965576172,18.70796775817871,122.91657257080078
2021-10-15,212.21481323242188,418.0588989257813,165.3300018310547,46.180206298828125,18.864591598510746,122.20037078857422
2021-10-18,212.0922393798828,419.2965087890625,164.9199981689453,46.06462097167969,18.751474380493164,122.7733383178711
2021-10-19,212.88394165039065,422.5313415527344,165.4499969482422,46.6781005859375,18.794979095458984,121.07971954345705
2021-10-20,214.29774475097656,424.1908874511719,166.89999389648438,46.66921615600586,19.003812789916992,120.2624282836914
2021-10-21,214.8443603515625,425.2972717285156,166.75,46.36691284179688,18.71666717529297,120.11921691894533
2021-10-22,214.33546447753903,424.8565673828125,167.77000427246094,46.26911163330078,18.803682327270508,121.44203186035156
2021-10-25,216.37124633789065,427.135009765625,168.92999267578125,46.5091667175293,18.899396896362305,121.25670623779295
2021-10-26,214.7406768798828,427.51953125,167.67999267578125,46.26911163330078,18.925500869750977,122.25939178466795
2021-10-27,210.7915954589844,425.62548828125,168.1199951171875,45.89568710327149,18.57744789123535,124.48381805419922
2021-10-28,214.9951629638672,429.73236083984375,168.0800018310547,45.94014739990234,18.67316055297852,124.06255340576172
2021-10-29,214.93862915039065,430.6043395996094,166.64999389648438,45.27330780029297,18.57744789123535,124.44164276123048
2021-11-01,220.5088653564453,431.3449401855469,167.52000427246094,45.62895965576172,18.71666717529297,123.5457000732422
2021-11-02,220.97067260742188,433.0890197753906,167.16000366210938,45.21996688842773,18.768877029418945,124.09404754638672
2021-11-03,224.91973876953125,435.7330932617188,165.77000427246094,45.43334579467773,18.29030036926269,122.81172943115234
2021-11-04,224.8349609375,437.7864990234375,167.64999389648438,45.32666015625,18.17718315124512,124.10250091552734
2021-11-05,227.9075164794922,439.3054809570313,169.83999633789062,45.27330780029297,18.429523468017575,125.95860290527344
2021-11-08,228.61441040039065,439.6804504394531,170.4499969482422,45.691192626953125,18.542638778686523,125.72233581542967
2021-11-09,227.28543090820312,438.2272033691406,171.2899932861328,45.513370513916016,18.69056510925293,127.35907745361328
2021-11-10,223.7039337158203,434.7017211914063,173.14999389648438,45.32666015625,18.455625534057617,125.03057098388672
2021-11-11,225.5041046142578,434.8423156738281,174.1199951171875,46.109073638916016,18.58614730834961,124.8449249267578
2021-11-12,225.73031616210935,438.1240539550781,174.4499969482422,46.23354721069336,18.560043334960938,124.29653930664062
2021-11-15,224.8349609375,438.2739868164063,174.17999267578125,46.08240509033203,18.568744659423828,122.73578643798828
2021-11-16,225.24969482421875,440.0086669921875,172.9199981689453,46.14464569091797,18.542638778686523,122.42361450195312
2021-11-17,222.2996368408203,438.9397888183594,174.5,45.90458297729492,18.3773136138916,123.39380645751952
2021-11-18,221.3570709228516,440.4305725097656,173.94000244140625,45.34444046020508,18.43822288513184,123.85785675048828
2021-11-19,219.3401641845703,439.6429443359375,172.61000061035156,45.27330780029297,18.142379760742188,125.16551208496094
2021-11-22,218.4070587158203,438.4053039550781,168.74000549316406,44.908782958984375,18.272897720336918,123.69757080078124
2021-11-23,218.03005981445312,438.9866943359375,167.27999877929688,44.86432266235352,18.60354804992676,121.90901184082033
2021-11-24,218.26568603515625,440.1587219238281,167.1199951171875,44.80208206176758,18.533935546875,123.86634063720705
2021-11-26,210.0375823974609,430.34173583984375,166.85000610351562,43.29949951171875,17.428863525390625,126.99628448486328
2021-11-29,209.9056396484375,435.62060546875,166.6199951171875,43.46842956542969,17.428863525390625,125.97545623779295
2021-11-30,205.62669372558597,427.1443786621094,165.5,43.4239616394043,16.950288772583008,127.89054107666016
2021-12-01,200.99896240234372,422.4000854492188,166.16000366210938,43.58401107788086,16.802364349365234,128.6794891357422
2021-12-02,206.60690307617188,428.8696899414063,165.24000549316406,44.11747741699219,16.950288772583008,128.84002685546875
2021-12-03,202.3655548095703,425.1378784179688,166.6300048828125,43.49509811401367,16.96769142150879,130.37738037109375
2021-12-06,206.42779541015625,430.1730346679688,166.22000122070312,43.83295822143555,17.263538360595703,128.58653259277344
2021-12-07,211.21571350097656,439.0711059570313,166.80999755859375,44.52646255493164,17.52457618713379,127.54763793945312
2021-12-08,212.65777587890625,440.2337036132813,166.89999389648438,44.704288482666016,17.7595157623291,125.34295654296876
2021-12-09,207.841552734375,437.2614135742188,165.8800048828125,44.49089431762695,17.48977279663086,126.0441436767578
2021-12-10,207.26663208007807,441.3775329589844,166.5800018310547,44.52646255493164,17.689905166625977,125.739990234375
2021-12-13,204.23765563964844,437.4676818847656,167.0,43.8203239440918,17.60289192199707,127.59829711914062
2021-12-14,202.47927856445312,434.4578857421875,165.44000244140625,43.72111892700195,17.446266174316406,127.29418182373048
2021-12-15,205.69354248046875,441.246337890625,166.14999389648438,43.5948600769043,17.533281326293945,126.0693588256836
2021-12-16,201.53387451171875,437.3551635742188,168.16000366210938,43.64897537231445,17.637697219848633,126.11852264404295
2021-12-17,203.3868103027344,432.700439453125,167.8000030517578,43.43253707885742,17.428863525390625,127.547607421875
2021-12-20,200.5318145751953,428.0993957519531,167.08999633789062,42.78320693969727,17.307043075561523,126.59197998046876
2021-12-21,206.2607879638672,435.7019958496094,167.02000427246094,43.50468444824219,17.672502517700195,126.1100082397461
2021-12-22,208.2460174560547,440.0584411621094,168.58999633789062,43.71210861206055,17.881336212158203,126.6935043334961
2021-12-23,209.9098663330078,442.7965087890625,168.97000122070312,43.93756103515625,17.97705078125,125.5941925048828
2021-12-27,211.87625122070312,449.0630493164063,169.3699951171875,44.13596725463867,18.20328712463379,125.89862060546876
2021-12-28,210.58108520507807,448.696044921875,168.63999938964844,43.991676330566406,18.168479919433597,125.399658203125
2021-12-29,210.8079833984375,449.2700805664063,168.58999633789062,43.793270111083984,18.2554931640625,124.02973175048828
2021-12-30,210.7512664794922,448.0280151367188,169.8000030517578,44.294960021972656,18.168479919433597,125.06989288330078
2021-12-31,210.29747009277344,446.8988952636719,170.9600067138672,44.078399658203125,18.08146858215332,125.31513214111328
2022-01-03,213.0106964111328,449.4864807128906,168.3300018310547,44.39421463012695,18.151079177856445,122.0255889892578
2022-01-04,212.6892852783203,449.3359375,169.57000732421875,44.240821838378906,18.368614196777344,121.51823425292967
2022-01-05,205.48556518554688,440.7076416015625,169.05999755859375,43.51896286010742,18.29030036926269,120.85861206054688
2022-01-06,206.6578063964844,440.293701171875,166.99000549316406,43.717472076416016,18.44692611694336,121.1714324951172
2022-01-07,204.26600646972656,438.5529174804688,167.75,44.11449432373047,18.48173141479492,120.30043029785156
2022-01-10,203.55699157714844,438.0072326660156,168.25999450683594,44.11449432373047,18.403417587280277,120.59642791748048
2022-01-11,205.72190856933597,441.9967651367188,170.2899932861328,45.13412094116211,18.760173797607425,121.39978790283205
2022-01-12,204.1904144287109,443.1917114257813,170.74000549316406,45.88304901123047,18.908098220825195,120.93470001220705
2022-01-13,202.31857299804688,437.0851745605469,170.16000366210938,45.233375549316406,18.70796775817871,122.0086669921875
2022-01-14,202.6021728515625,437.2639465332031,169.6699981689453,45.215328216552734,18.95160484313965,120.16517639160156
2022-01-18,196.47618103027344,429.5200805664063,169.38999938964844,44.41226196289063,19.099529266357425,118.473876953125
2022-01-19,193.28082275390625,425.0601806640625,172.0800018310547,44.60175323486328,19.20394325256348,119.29417419433594
2022-01-20,189.78298950195312,420.3555908203125,171.64999389648438,44.86343002319336,19.13433265686035,120.02985382080078
2022-01-21,186.22837829589844,412.1037902832031,171.08999633789062,44.2137451171875,19.15173721313477,121.458984375
2022-01-24,190.5203399658203,413.8537902832031,172.02999877929688,43.59115219116211,19.10822868347168,120.46112823486328
2022-01-25,187.9773101806641,408.8011169433594,172.5800018310547,43.50993728637695,19.282257080078125,120.26663970947266
2022-01-26,185.26409912109372,407.7754821777344,169.7899932861328,42.95952224731445,19.325761795043945,118.81214141845705
2022-01-27,181.05718994140625,405.761962890625,167.60000610351562,42.4632453918457,19.421476364135746,120.99388885498048
2022-01-28,184.58343505859372,415.8391723632813,167.10000610351562,42.670780181884766,19.43888282775879,121.03620910644533
2022-01-31,190.2462158203125,423.3288879394531,168.08999633789062,44.06937789916992,19.508493423461918,120.41041564941406
2022-02-01,192.2503662109375,426.1893310546875,168.22999572753906,44.34008026123047,19.58680534362793,120.01067352294922
2022-02-02,190.3406982421875,430.3292846679688,168.83999633789062,44.26789093017578,19.665117263793945,120.41720581054688
2022-02-03,186.7388610839844,420.2144775390625,168.60000610351562,43.79869079589844,19.70862579345703,119.47721099853516
2022-02-04,187.5424346923828,422.19036865234375,168.86000061035156,43.90696334838867,19.865249633789062,117.71585083007812
2022-02-07,188.46893310546875,420.8354797363281,170.11000061035156,43.81673049926758,19.90875625610352,117.79207611083984
2022-02-08,191.68313598632807,424.298095703125,170.6300048828125,44.240821838378906,19.734729766845703,117.00453186035156
2022-02-09,195.3228302001953,430.5081176757813,171.2100067138672,44.93561172485352,19.93486213684082,117.22462463378906
2022-02-10,192.3260040283203,422.7737121582031,170.55999755859375,44.63784790039063,19.830446243286133,115.3616943359375
2022-02-11,190.3785552978516,414.4372253417969,173.80999755859375,43.96110153198242,20.126293182373047,117.0722885131836
2022-02-14,189.71676635742188,413.082275390625,174.74000549316406,43.65431213378906,20.2307071685791,115.6157455444336
2022-02-15,194.8028717041016,419.7440185546875,173.0800018310547,44.60175323486328,19.900056838989254,114.30319213867188
2022-02-16,195.20936584472656,420.2144775390625,174.86000061035156,44.92658996582031,19.926158905029297,114.98065948486328
2022-02-17,190.2083740234375,411.2380981445313,177.25,44.40324020385742,20.09148406982422,115.83588409423828
2022-02-18,188.5728912353516,408.5753479003906,177.1199951171875,43.96110153198242,20.1697998046875,117.05530548095705
2022-02-22,185.9164276123047,404.1905822753906,177.49000549316406,43.3385009765625,20.45694351196289,117.36014556884766
2022-02-23,182.4374084472656,397.0208129882813,178.2899932861328,42.83320236206055,20.64837455749512,115.74273681640624
2022-02-24,187.22100830078125,402.99560546875,177.13999938964844,41.94892883300781,20.735387802124023,115.81895446777344
2022-02-25,191.4373779296875,411.8872985839844,176.5500030517578,42.72491836547852,20.42213630676269,115.90363311767578
2022-02-28,192.21255493164065,410.8335266113281,178.3800048828125,42.16547393798828,20.77019500732422,118.44409942626952
2022-03-01,188.59181213378903,404.576416015625,181.6199951171875,41.60604476928711,21.605525970458984,119.81355285644533
2022-03-02,193.0822906494141,412.0191345214844,179.72999572753906,41.67823028564453,22.31033706665039,115.71795654296876
2022-03-03,190.7945251464844,409.9678039550781,180.8000030517578,41.09172439575195,22.55397605895996,116.89659118652344
2022-03-04,187.80714416503903,406.6370544433594,183.67999267578125,40.26158142089844,23.502426147460938,118.91474151611328
2022-03-07,183.1370086669922,394.6497192382813,186.41000366210935,38.75470733642578,24.01580810546875,118.00743103027344
2022-03-08,184.1485748291016,391.65765380859375,191.50999450683597,38.88102722167969,24.42477226257324,116.82030487060548
2022-03-09,189.3386383056641,402.15826416015625,185.82000732421875,39.98186111450195,22.48436546325684,115.67561340332033
2022-03-10,188.998291015625,400.3422546386719,186.3999938964844,39.23293685913086,22.214624404907227,114.01360321044922
2022-03-11,185.9825592041016,395.2519226074219,185.08999633789065,38.41182708740234,22.59748077392578,114.39517974853516
2022-03-14,182.1822204589844,392.3632507324219,182.3000030517578,37.48243713378906,21.93617820739746,111.72420501708984
2022-03-15,185.08447265625,400.9914855957031,178.88999938964844,37.53657150268555,21.39669418334961,111.52918243408205
2022-03-16,190.9079742431641,409.8832092285156,180.00999450683594,40.559349060058594,21.21396255493164,112.62298583984376
2022-03-17,193.9047698974609,415.01123046875,180.88999938964844,40.35181427001953,22.232023239135746,111.78355407714844
2022-03-18,195.94679260253903,419.55670166015625,179.3000030517578,40.929298400878906,22.33644294738769,113.14869689941406
2022-03-21,194.21676635742188,419.4339904785156,180.6699981689453,40.29767990112305,23.17177391052246,110.52862548828124
2022-03-22,196.16421508789065,424.3420104980469,179.36000061035156,41.02856063842773,23.119564056396484,109.112548828125
2022-03-23,192.7609100341797,418.8771667480469,181.80999755859372,40.75785827636719,23.69385528564453,111.50372314453124
2022-03-24,194.97738647460935,425.1914367675781,183.1300048828125,40.97441482543945,23.458919525146484,110.63037109375
2022-03-25,195.24264526367188,427.267822265625,182.3800048828125,40.64958190917969,23.632946014404297,109.09557342529295
2022-03-28,195.30889892578125,430.3070983886719,179.05999755859375,40.784934997558594,22.606185913085938,110.02832794189452
2022-03-29,200.53761291503903,435.63037109375,179.13999938964844,41.47971725463867,22.69319725036621,110.85930633544922
2022-03-30,196.5118865966797,432.9404602050781,180.5800018310547,41.36241149902344,23.102163314819336,111.72420501708984
2022-03-31,194.4374847412109,426.2769165039063,180.6499938964844,40.73981475830078,22.67579460144043,111.99551391601562
2022-04-01,196.6161346435547,427.4850158691406,179.5,41.41655731201172,22.823719024658203,112.42186737060548
2022-04-04,196.9381561279297,431.1470947265625,180.3699951171875,42.147438049316406,23.258787155151367,111.64058685302734
2022-04-05,192.2778167724609,425.70111083984375,179.24000549316406,41.37143325805664,23.067358016967773,109.11833190917967
2022-04-06,189.5497894287109,421.44439697265625,179.66000366210938,40.83004379272461,22.88463020324707,108.23514556884766
2022-04-07,188.9340667724609,423.5680236816406,180.33999633789065,40.50521087646485,22.962940216064453,107.41986846923828
2022-04-08,187.427978515625,422.4354553222656,181.47000122070312,40.54130172729492,23.25008583068848,106.25638580322266
2022-04-11,186.16818237304688,415.2151184082031,182.3699951171875,40.0359992980957,23.05865478515625,104.57489776611328
2022-04-12,186.7554626464844,413.6766052246094,183.7700042724609,39.90967559814453,23.746065139770508,104.4305648803711
2022-04-13,190.3075408935547,418.4146728515625,184.6499938964844,40.43303298950195,24.26814842224121,104.64286041259766
2022-04-14,188.46047973632807,413.2046813964844,184.0399932861328,39.90967559814453,24.450876235961918,102.54524230957033
2022-04-18,187.191162109375,413.3745422363281,184.6100006103516,39.77433013916016,24.729320526123047,102.03568267822266
2022-04-19,190.9232635498047,420.0475158691406,181.82000732421875,39.57582092285156,24.0941219329834,101.27139282226562
2022-04-20,191.65264892578125,419.7359924316406,182.7100067138672,39.34121322631836,24.12022399902344,103.30955505371094
2022-04-21,187.36167907714844,413.4595642089844,182.05999755859372,38.5832633972168,24.085418701171875,102.54524230957033
2022-04-22,182.51187133789065,402.1145629882813,180.2899932861328,38.24038696289063,23.62424659729004,101.89981079101562
2022-04-25,183.62013244628903,404.44580078125,177.0500030517578,37.96066665649414,23.450218200683597,102.9188995361328
2022-04-26,177.8325958251953,392.7327270507813,177.32000732421875,37.13052749633789,23.77216911315918,103.95496368408205
2022-04-27,177.09375,393.8370666503906,175.97999572753906,37.56363677978516,23.9374942779541,102.62166595458984
2022-04-28,180.3995513916016,403.78515625,176.92999267578125,38.10504531860352,24.13762664794922,102.7745361328125
2022-04-29,175.1898193359375,388.8629760742188,176.91000366210938,38.24038696289063,23.95490074157715,101.44123077392578
2022-05-02,177.02745056152344,391.2037658691406,173.6300048828125,38.18624114990234,24.320356369018555,99.68286895751952
2022-05-03,178.54298400878906,392.9969787597656,174.08999633789062,38.46596908569336,23.981002807617188,100.35491180419922
2022-05-04,183.3075256347656,404.9649658203125,175.8000030517578,38.88102722167969,24.729320526123047,100.90785217285156
2022-05-05,175.87179565429688,390.5713195800781,175.1300048828125,37.44634628295898,24.598800659179688,98.14313507080078
2022-05-06,172.94482421875,388.2400207519531,175.4199981689453,36.9320182800293,24.62490463256836,96.69698333740234
2022-05-09,165.67015075683594,375.80963134765625,172.8800048828125,35.86728286743164,23.51112937927246,97.54763793945312
2022-05-10,165.71754455566406,376.6780090332031,171.4199981689453,36.03871154785156,23.371906280517575,98.43235778808594
2022-05-11,161.5970916748047,370.6940612792969,172.82000732421875,35.786067962646484,23.946195602416992,100.32938385009766
2022-05-12,163.4915313720703,370.3070373535156,170.1699981689453,35.55146789550781,24.059314727783203,100.14224243164062
2022-05-13,168.6728515625,379.1603088378906,168.7899932861328,36.53499221801758,24.38996696472168,98.6620635986328
2022-05-16,167.8677215576172,377.6217956542969,170.39999389648438,36.39062881469727,24.79022979736328,98.55998992919922
2022-05-17,173.00172424316406,385.3896484375,169.3300018310547,37.28392028808594,24.520488739013672,97.3690185546875
2022-05-18,166.93946838378906,369.85400390625,169.4199981689453,36.39062881469727,23.98970413208008,99.4447021484375
2022-05-19,167.21414184570312,367.58880615234375,171.91000366210938,36.96811676025391,24.294252395629883,99.68286895751952
2022-05-20,166.78785705566406,367.7491760253906,172.02999877929688,37.12150192260742,24.32905578613281,100.81427001953124
2022-05-23,168.80548095703125,374.6298522949219,172.8300018310547,37.4012336730957,24.51178741455078,99.15544891357422
2022-05-24,166.3048095703125,371.7698974609375,174.1300048828125,36.75155258178711,24.494384765625,101.11200714111328
2022-05-25,169.29803466796875,375.0545654296875,173.0800018310547,36.9320182800293,24.66841125488281,101.5118408203125
2022-05-26,173.07748413085938,382.5486755371094,172.75999450683594,37.50950241088867,24.93815422058105,101.052490234375
2022-05-27,177.73785400390625,391.9399108886719,172.85000610351562,37.9426155090332,25.23400115966797,101.29917907714844
2022-05-31,175.5308380126953,389.74072265625,171.13999938964844,38.4749870300293,25.05997467041016,99.15544891357422
2022-06-01,174.53622436523438,386.5882568359375,172.22999572753906,38.20429611206055,25.181793212890625,99.04212188720705
2022-06-02,178.7987060546875,393.9502868652344,174.35000610351562,38.86298751831055,25.756084442138672,99.0932388305664
2022-06-03,177.18844604492188,387.4849548339844,172.5800018310547,38.23136138916016,25.99972152709961,98.88018035888672
2022-06-06,177.9556884765625,388.6647338867188,171.82000732421875,38.43888854980469,26.11284065246582,97.05648803710938
2022-06-07,180.8258209228516,392.3929138183594,172.94000244140625,38.55619430541992,26.286867141723636,98.10472106933594
2022-06-08,178.03146362304688,388.1268310546875,172.77999877929688,38.76373291015625,26.521806716918945,97.23548126220705
2022-06-09,174.34088134765625,378.8960266113281,172.22999572753906,37.846466064453125,26.56531143188477,97.5592803955078
2022-06-10,169.61122131347656,367.9096374511719,174.5399932861328,37.42786407470703,26.30426979064941,96.95423126220705
2022-06-13,161.64306640625,353.9407958984375,169.92999267578125,36.11747741699219,26.008424758911133,93.91188049316406
2022-06-14,160.8643035888672,352.8742370605469,168.57000732421875,36.617977142333984,25.72127914428711,92.72734832763672
2022-06-15,163.21957397460938,357.90496826171875,170.77000427246094,37.10027313232422,25.73868179321289,94.4573211669922
2022-06-16,155.65977478027344,346.0597839355469,172.69000244140625,35.96278762817383,25.85179901123047,95.20724487304688
2022-06-17,156.8754425048828,346.80572509765625,171.27000427246094,36.09928512573242,24.929452896118164,95.51402282714844
2022-06-21,159.68663024902344,355.5360107421875,170.6300048828125,36.68167495727539,24.86854362487793,93.89485931396484
2022-06-22,159.3826904296875,354.8914794921875,171.30999755859375,36.0264778137207,24.42477226257324,96.47698974609376
2022-06-23,161.29165649414062,358.3703308105469,170.25999450683594,36.13567733764648,23.876585006713867,97.26953887939452
2022-06-24,166.28720092773438,369.7643737792969,170.08999633789062,36.99106979370117,24.10282325744629,95.92308044433594
2022-06-27,166.904541015625,368.35198974609375,169.89999389648438,37.03657150268555,24.050613403320312,95.10496520996094
2022-06-28,163.77044677734375,360.825439453125,169.6199951171875,36.80907440185547,24.337757110595703,95.5481185913086
2022-06-29,162.10842895507812,360.5316467285156,169.49000549316406,36.66347885131836,23.920093536376957,97.03945922851562
2022-06-30,160.84532165527344,357.6025695800781,168.4600067138672,36.49057769775391,23.18047332763672,97.89166259765624
2022-07-01,162.792236328125,361.384765625,168.32000732421875,36.26308059692383,23.29359436035156,98.89667510986328
2022-07-05,164.14083862304688,362.0671691894531,164.75,35.98098373413086,21.727344512939453,99.67372131347656
2022-07-06,162.92514038085938,363.2900390625,162.13999938964844,35.76258087158203,21.405393600463867,98.0000991821289
2022-07-07,166.78106689453125,368.7311096191406,162.22999572753906,36.48147964477539,22.29293441772461,97.13764190673828
2022-07-08,166.76205444335938,368.42779541015625,162.3000030517578,36.48147964477539,22.68449592590332,96.06178283691406
2022-07-11,163.40953063964844,364.2190551757813,161.42999267578125,35.507789611816406,22.6409912109375,97.71829223632812
2022-07-12,162.8491973876953,360.9961242675781,160.8300018310547,35.37128448486328,21.614227294921875,98.29895782470705
2022-07-13,162.70675659179688,359.10028076171875,161.60000610351562,35.28939437866211,21.736045837402344,99.42606353759766
2022-07-14,161.03521728515625,358.2281494140625,159.3300018310547,34.97089767456055,21.53591537475586,98.61485290527344
2022-07-15,164.38775634765625,365.0721435546875,159.00999450683594,35.15289306640625,21.814359664916992,99.16991424560548
2022-07-18,163.92239379882812,362.0577697753906,159.16000366210938,35.398590087890625,22.22332572937012,98.1366958618164
2022-07-19,169.70619201660156,371.8403015136719,159.5399932861328,35.98098373413086,22.31033706665039,97.60726928710938
2022-07-20,172.36544799804688,374.2100524902344,158.0399932861328,35.82627868652344,22.29293441772461,97.8634796142578
2022-07-21,173.24867248535156,378.020751953125,160.27000427246094,36.23577499389648,21.918773651123047,99.55416870117188
2022-07-22,170.48495483398438,374.513427734375,160.6699981689453,35.87178039550781,21.65773582458496,101.22775268554688
2022-07-25,171.36822509765625,374.9684143066406,160.22999572753906,35.99918365478516,22.049293518066406,100.2372589111328
2022-07-26,170.31399536132812,370.5321044921875,160.0399932861328,35.71708679199219,22.092803955078125,100.3141098022461
2022-07-27,174.1888885498047,380.1535339355469,161.6699981689453,36.38137435913086,22.59748077392578,99.75054168701172
2022-07-28,176.58218383789062,384.9216003417969,163.63999938964844,36.536075592041016,22.614885330200195,100.5446548461914
2022-07-29,177.83584594726562,390.53326416015625,164.10000610351562,36.36317825317383,22.71930313110352,100.27142333984376
2022-08-01,177.7693634033203,389.3768005371094,165.02999877929688,36.05378341674805,22.25812721252441,102.6863021850586
2022-08-02,177.59841918945312,386.8079833984375,164.0500030517578,35.880882263183594,22.14501190185547,100.51348876953124
2022-08-03,180.2101593017578,392.86517333984375,164.4499969482422,36.16298294067383,21.95357894897461,102.0960464477539
2022-08-04,179.8302764892578,392.5997619628906,167.1699981689453,36.41777420043945,21.71864318847656,102.06183624267578
2022-08-05,181.20738220214844,391.9361877441406,165.2899932861328,36.45417404174805,21.640331268310547,99.63238525390624
2022-08-08,183.12582397460935,391.4812316894531,166.69000244140625,36.49967575073242,21.90137481689453,101.24061584472656
2022-08-09,180.6280670166016,389.9266052246094,167.1999969482422,36.36317825317383,22.0841007232666,100.8471221923828
2022-08-10,185.7850341796875,398.1165771484375,166.77999877929688,36.81816482543945,22.388648986816406,100.18843841552734
2022-08-11,186.47836303710935,398.1165771484375,166.33999633789062,36.963775634765625,22.823719024658203,97.85309600830078
2022-08-12,190.2866973876953,404.8562927246094,167.8699951171875,37.35506820678711,22.70190048217773,98.84542083740234
2022-08-15,190.96104431152344,406.524658203125,165.7100067138672,37.182167053222656,22.4234561920166,98.75988006591795
2022-08-16,190.88507080078125,407.3209228515625,165.4199981689453,37.17306518554688,22.171113967895508,99.1704559326172
2022-08-17,187.67495727539065,404.4298095703125,164.35000610351562,37.01836013793945,22.25812721252441,98.13540649414062
